mol_id,smiles,antibacterial,antifungal,antiviral,not_antibacterial,not_antifungal,not_antiviral
7978,O=C1CSC(=NN=C2CCCCC2)N1CN1C(=O)c2ccccc2C1=O,,,,1,,
7979,CC(C)=NN=C1SCC(=O)N1CN1C(=O)c2ccccc2C1=O,,,,1,,
7980,O=C1CSC(=NN=C2CCCCCCC2)N1CN1C(=O)c2ccccc2C1=O,,,,1,,
7981,CCCCCC(C)=NN=C1SCC(=O)N1Cc1cccc2ccccc12,,,,1,,
7982,CC(C)=NN=C1SCC(=O)N1Cc1cccc2ccccc12,,,,1,,
7983,O=C1CSC(=NN=Cc2ccco2)N1CN1C(=O)c2ccccc2C1=O,,,,1,,
7984,CCCCCC(C)=NN=C1SCC(=O)N1CN1C(=O)c2ccccc2C1=O,,,,1,,
7985,CCC(C)=NN=C1SCC(=O)N1CN1C(=O)c2ccccc2C1=O,,,,1,,
7986,O=C1CSC(=NN=Cc2cccc3ccccc23)N1Cc1ccc([N+](=O)[O-])cc1,,,,1,,
7987,CC(=NN=C1SCC(=O)N1Cc1cccc2ccccc12)c1ccccc1,,,,1,,
7988,CC(=NN=C1SCC(=O)N1Cc1ccc([N+](=O)[O-])cc1)C1CCCCC1,,,,1,,
7989,CC(CC(C)C)=NN=C1SCC(=O)N1Cc1ccc([N+](=O)[O-])cc1,,,,1,,
7990,CCCCC(CC)=NN=C1SCC(=O)N1Cc1ccc([N+](=O)[O-])cc1,,,,1,,
7991,CC(=NN=C1SCC(=O)N1CN1C(=O)c2ccccc2C1=O)c1cccs1,,,,1,,
7992,CCCC(C)=NN=C1SCC(=O)N1Cc1cccc2ccccc12,,,,1,,
7993,CC(CC(C)C)=NN=C1SCC(=O)N1CN1C(=O)c2ccccc2C1=O,,,,1,,
7994,CC(C)=NN=C1SCC(=O)N1Cc1ccc([N+](=O)[O-])cc1,,,,1,,
7995,CC1CCC(=NN=C2SCC(=O)N2CN2C(=O)c3ccccc3C2=O)CC1,,,,1,,
7996,O=C1CSC(=NN=Cc2ccco2)N1Cc1ccc([N+](=O)[O-])cc1,,,,1,,
7997,CC(=NN=C1SCC(=O)N1Cc1cccc2ccccc12)c1ccco1,,,,1,,
7998,O=C1CSC(=NN=C2CCCC2)N1CN1C(=O)c2ccccc2C1=O,,,,1,,
7999,C=CCCC(C)=NN=C1SCC(=O)N1Cc1ccc([N+](=O)[O-])cc1,,,,1,,
8000,O=C1CSC(=NN=Cc2ccc3c(c2)OCO3)N1CN1C(=O)c2ccccc2C1=O,,,,1,,
8001,CCC(CC)=NN=C1SCC(=O)N1Cc1cccc2ccccc12,,,,1,,
8002,CCC(C)=NN=C1SCC(=O)N1Cc1ccc([N+](=O)[O-])cc1,,,,1,,
8003,O=C1CSC(=NN=Cc2cccnc2)N1Cc1ccc([N+](=O)[O-])cc1,,,,1,,
8004,CC1CCCCC1=NN=C1SCC(=O)N1CN1C(=O)c2ccccc2C1=O,,,,1,,
8005,O=C1CSC(=NN=C2CCCCCCC2)N1Cc1ccc([N+](=O)[O-])cc1,,,,1,,
8006,CC1CCC(=NN=C2SCC(=O)N2CN2C(=O)c3ccccc3C2=O)C1,,,,1,,
8007,C=CCCCCCCCCC(=O)Nc1cc2c(cc1F)c(=O)c(C(=O)OCC)cn2CC,,,,1,,
8008,CCCCCCCCCCCC(=O)Nc1cc2c(cc1F)c(=O)c(C(=O)OCC)cn2CC,,,,1,,
8009,CCCCCCCCC(CCCCCCCCC(=O)OC)SCC(=O)NC(C(=O)OC)c1ccccc1,,,,1,,
8010,CCCCCCCC(=O)Nc1cc2c(cc1F)c(=O)c(C(=O)OCC)cn2CC,,,,1,,
8011,CCCCCCCCC(CCCCCCCCC(=O)OC)SCC(=O)NC(CC(C)C)C(=O)OC,,,,1,,
8012,CCCCCCCCCCCCCCCCCC(=O)Nc1cc2c(cc1F)c(=O)c(C(=O)OCC)cn2CC,,,,1,,
8013,CCCCCCCCC(CCCCCCCCC(=O)OC)SCC(=O)NC(C(=O)OC)c1c[nH]c2ccccc12,,,,1,,
8014,CCCCCCCCCCCCCC(=O)Nc1cc2c(cc1F)c(=O)c(C(=O)OCC)cn2CC,,,,1,,
8015,CCCCCCCCC=CCCCCCCCC(=O)Nc1cc2c(cc1F)c(=O)c(C(=O)OCC)cn2CC,,,,1,,
8016,CCCCCCCCCCCCCCCC(=O)Nc1cc2c(cc1F)c(=O)c(C(=O)OCC)cn2CC,,,,1,,
8017,CCC1OC(=O)C(C)C(O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C(=O)NC(C)(C)C)C(C)C(O)C1(C)O,,,,1,,
8018,CC(C)SCC(=O)NCC(=O)NCc1ccccc1,,,,1,,
8019,CCC1OC(=O)C(C)C(O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C(=O)Nc2cccc(C(F)(F)F)c2)C(C)C(O)C1(C)O,,,,1,,
8020,CCC1OC(=O)C(C)C(O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C(=S)Nc2cccc(C(F)(F)F)c2)C(C)C(O)C1(C)O,,,,1,,
8021,N#Cc1ccc(C(=O)N(CCCc2ccccc2)CC(=O)N2CCNCC2)cc1,,,,1,,
8022,CC(C)=CCCC1=COC2=C(C)C(=O)C(=NNc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])c3c(C)ccc1c32,,,,1,,
8023,CC(C)C1CCC(C(=O)NCC(=O)NCc2ccccc2)CC1,,,,1,,
8024,CC(C)=CCCC1=COC2=C(C)C(=O)C(=NNc3ccccc3)c3c(C)ccc1c32,,,,1,,
8025,O=C1CCSC(c2ccc(Cl)cc2)N1CCCNc1ccnc2cc(Cl)ccc12,,,,1,,
8026,CC(C)=CCCC1=COC2=C(C)C(=O)C(=NO)c3c(C)ccc1c32,,,,1,,
8027,CCC(C)C(=O)NCC(=O)N1CCN(Cc2ccccc2)CC1,,,,1,,
8028,CCC1OC(=O)C(C)C(O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C(=O)NC(C)C)C(C)C(O)C1(C)O,,,,1,,
8029,CCC1OC(=O)C(C)C(O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C(=O)NCc2ccccc2)C(C)C(O)C1(C)O,,,,1,,
8030,COC(=O)C(C)NP(=O)(OCCN(C)c1cc(=O)oc2cc(C)ccc12)Oc1ccccc1,,,,1,,
8031,COC(=O)C(NP(=O)(OCCN(C)c1cc(=O)oc2ccccc12)Oc1ccccc1)C(C)C,,,,1,,
8032,COC(=O)CNP(=O)(OCCN(C)c1cc(=O)oc2cc(C)ccc12)Oc1ccccc1,,,,1,,
8033,COC(=O)C(C)NP(=O)(OCCN(C)c1cc(=O)oc2c(C)cccc12)Oc1ccccc1,,,,1,,
8034,COC(=O)CNP(=O)(OCCN(C)c1cc(=O)oc2ccccc12)Oc1ccccc1,,,,1,,
8035,COC(=O)C(C)NP(=O)(OCCN(C)c1cc(=O)oc2ccccc12)Oc1ccccc1,,,,1,,
8036,COC(=O)CNP(=O)(OCCN(C)c1cc(=O)oc2ccc(C)cc12)Oc1ccccc1,,,,1,,
8037,CCNC(=O)N1CC(C)CC(C)(O)C(OC2OC(C)CC(N(C)C)C2O)C(C)C(O)C(C)C(=O)OC(CC)C(C)(O)C(O)C1C,,,,1,,
8038,CC1(C)C(NC(=O)C(=NOCc2ccccc2)c2csc(N)n2)C(=O)N1S(=O)(=O)O,,,,1,,
8039,CCCCCCCCCCCCCCCCCCn1c(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4CC)CC2)nc2ccccc21,,,,1,,
8040,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(Cc4nc5ccccc5n4Cc4ccccc4F)CC3)cc21,,,,1,,
8041,CCCCCCCCCCCCn1c(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4CC)CC2)nc2ccccc21,,,,1,,
8042,COc1cc(OC)c2c(=O)cc(-c3ccc(OCc4cn(-c5ccccc5Cl)nn4)c(OC)c3)oc2c1,,,,1,1,
8043,COc1cc(OC)c2c(=O)cc(-c3ccc(OCc4cn(-c5ccc(F)cc5F)nn4)c(OC)c3)oc2c1,,,,1,1,
8044,COc1cc(O)c(C(=O)C=Cc2ccc(OCc3cn(-c4ccc(Cl)cc4)nn3)c(OCc3cn(-c4ccc(Cl)cc4)nn3)c2)c(OC)c1,,,,1,1,
8045,COc1cc(OC)c2c(=O)cc(-c3ccc(OCc4cn(-c5ccc(F)c(Cl)c5)nn4)c(OC)c3)oc2c1,,,,1,,
8046,COc1cc(O)c(C(=O)C=Cc2ccc(OC)c(OCc3cn(-c4ccc(F)cc4Cl)nn3)c2)c(OC)c1,,,,1,1,
8047,COc1cc(O)c(C(=O)C=Cc2ccc(OCc3cn(-c4ccc(Cl)cc4)nn3)c(OC)c2)c(OC)c1,,,,1,,
8048,COc1cc(O)c(C(=O)C=Cc2ccc(OCc3cn(-c4ccc(F)c(Cl)c4)nn3)c(OCc3cn(-c4ccc(F)c(Cl)c4)nn3)c2)c(OC)c1,,,,1,1,
8049,COc1cc(O)c(C(=O)C=Cc2ccc(OCc3cn(-c4ccccc4Cl)nn3)c(OCc3cn(-c4ccccc4Cl)nn3)c2)c(OC)c1,,,,1,1,
8050,COc1cc(OC)c2c(=O)cc(-c3ccc(OCc4cn(-c5ccc(Cl)cc5)nn4)c(OC)c3)oc2c1,,,,1,,
8051,COc1cc(O)c(C(=O)C=Cc2ccc(OC)c(OCc3cn(-c4ccc(Cl)cc4)nn3)c2)c(OC)c1,,,,1,,
8052,COc1cc(OC)c2c(=O)cc(-c3ccc(OCc4cn(-c5ccccc5Cl)nn4)c(OCc4cn(-c5ccccc5Cl)nn4)c3)oc2c1,,,,1,,
8053,COc1cc(OC)c2c(=O)cc(-c3ccc(OCc4cn(-c5ccc(F)cc5Cl)nn4)c(OC)c3)oc2c1,,,,1,,
8054,COc1cc(OC)c2c(=O)cc(-c3ccc(OCc4cn(-c5ccc(F)c(Cl)c5)nn4)c(OCc4cn(-c5ccc(F)c(Cl)c5)nn4)c3)oc2c1,,,,1,1,
8055,COc1cc(O)c(C(=O)C=Cc2ccc(OCc3cn(-c4ccc(F)cc4Cl)nn3)c(OCc3cn(-c4ccc(F)cc4Cl)nn3)c2)c(OC)c1,,,,1,1,
8056,COc1cc(OC)c2c(=O)cc(-c3ccc(OCc4cn(-c5ccc(F)cc5F)nn4)c(OCc4cn(-c5ccc(F)cc5F)nn4)c3)oc2c1,,,,1,1,
8057,COc1cc(OC)c2c(=O)cc(-c3ccc(OCc4cn(-c5ccc(F)cc5Cl)nn4)c(OCc4cn(-c5ccc(F)cc5Cl)nn4)c3)oc2c1,,,,1,,
8058,NC1CC=C(CO)OC1OC1C(N)CC(N)C(O)C1OC1OC(CO)C(O)C1O,,,,1,,
8059,COc1cc(O)c(C(=O)C=Cc2ccc(OC)c(OCc3cn(-c4ccc(F)c(Cl)c4)nn3)c2)c(OC)c1,,,,1,1,
8060,CCCCCCCCCCCCCCCCCC[N+](C)(CCCCCCCCCCC(=O)OC)CCCCCCCCCCC(=O)OC.[Cl-],,,,1,,
8061,CCCCCCCCCCCCNCCCCCCCCCCC(=O)OC,,,,1,,
8062,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCC(=O)OC.[Cl-],,,,1,,
8063,CCCCCCCCCCCCN(CCCCCCCCCCC(=O)OC)CCCCCCCCCCC(=O)OC,,,,1,,
8064,CCCCCCCCCCCCCCCCCCNCCCCCCCCCCC(=O)OC,,,,1,,
8065,CCCCCCCCCCCCCCCCCCN(CCCCCCCCCCC(=O)OC)CCCCCCCCCCC(=O)OC,,,,1,,
8066,CCCCCCCCCCCC[N+](C)(CCCCCCCCCCC(=O)OC)CCCCCCCCCCC(=O)OC.[Cl-],,,,1,,
8067,COc1ccc2ccc(O)c(C(c3cccc4ccccc34)N3CCCCC3)c2c1,,,,1,,
8068,Cc1cc(C)cc(C(c2c(O)ccc3ccccc23)N2CCC(C)CC2)c1,,,,1,,
8069,CC(=O)NCC1CN(c2ccc3c(c2)N(C(C)=O)CC2CCCN32)C(=O)O1,,,,1,,
8070,COc1ccc2ccc(O)c(C(c3cccc4ccccc34)N3CCC(C)CC3)c2c1,,,,1,,
8071,CC1CCN(C(c2ccc(F)cc2)c2c(O)ccc3ccccc23)CC1,,,,1,,
8072,COc1ccc2ccc(O)c(C(c3ccccn3)N3CCC(C)CC3)c2c1,,,,1,,
8073,CC1CCN(C(c2cccc(Cl)c2)c2c(O)ccc3cc(Br)ccc23)CC1,,,,1,,
8074,Oc1ccc2ccccc2c1C(c1cccc2ccccc12)N1CCCCC1,,,,1,,
8075,Oc1ccc2cc(Br)ccc2c1C(c1ccccc1)N1CCCCC1,,,,1,,
8076,COc1ccc2ccc(O)c(C(c3ccccc3)N3CCCCC3)c2c1,,,,1,,
8077,CC1CCN(C(c2cccc3ccccc23)c2c(O)ccc3ccccc23)CC1,,,,1,,
8078,CC1CCN(C(c2cccc3ccccc23)c2c(O)ccc3cc(Br)ccc23)CC1,,,,1,,
8079,CC1CCN(C(c2ccccc2)c2c(O)ccc3cc(Br)ccc23)CC1,,,,1,,
8080,CC1CCN(C(c2ccccc2)c2c(O)ccc3ccccc23)CC1,,,,1,,
8081,Oc1ccc2cc(Br)ccc2c1C(c1cccc2ccccc12)N1CCCCC1,,,,1,,
8082,COc1ccc(C(=O)C=Cc2cc3c(c4c2OC(C)(C)C=C4)OCC(c2ccc(OC)cc2OC)C3)cc1,,,,1,,
8083,COc1ccc(C(=O)C=Cc2cc(C3COc4c(ccc5c4C=CC(C)(C)O5)C3)c(OC)cc2OC)cc1,,,,1,,
8084,COc1ccc(C(=O)C=Cc2cc(C3COc4c(cc(C=CC(=O)c5ccc(OC)cc5)c5c4C=CC(C)(C)O5)C3)c(OC)cc2OC)cc1,,,,1,,
8085,Cc1cc(C=NOCc2ccccc2)c(C)n1-c1ccc(Cl)cc1,,,,1,,
8086,COc1ccc(C(=O)C=Cc2cc3c(c4c2OC(C)(C)C=C4)OCC(c2ccc(OC)cc2OC)C3)c(OC)c1,,,,1,,
8087,COc1ccc(C2COc3c(cc(C=O)c4c3C=CC(C)(C)O4)C2)c(OC)c1,,,,1,,
8088,COc1cc(OC)c(C2COc3c(cc(C=CC(=O)c4cc(OC)c(OC)c(OC)c4)c4c3C=CC(C)(C)O4)C2)cc1C=CC(=O)c1cc(OC)c(OC)c(OC)c1,,,,1,,
8089,Cc1c(CN2CCN(C3C4CC5CC(C4)CC3C5)CC2)cc(-c2ccc(Cl)cc2)n1-c1ccc(Cl)cc1,,,,1,,
8090,COc1cc(OC)c(C2COc3c(cc(C=CC(=O)c4ccccc4OC)c4c3C=CC(C)(C)O4)C2)cc1C=CC(=O)c1ccccc1OC,,,,1,,
8091,COc1cc(OC)c(C2COc3c(cc(C=O)c4c3C=CC(C)(C)O4)C2)cc1C=O,,,,1,,
8092,COc1cc(OC)c(C2COc3c(ccc4c3C=CC(C)(C)O4)C2)cc1C=O,,,,1,,
8093,Cc1cc(CNOCc2ccccc2)c(C)n1-c1ccc(F)cc1,,,,1,,
8094,COc1ccc(C2COc3c(cc(C=CC(=O)c4ccc[nH]4)c4c3C=CC(C)(C)O4)C2)c(OC)c1,,,,1,,
8095,COc1cc(OC)c(C2COc3c(cc(C=CC(=O)c4ccc[nH]4)c4c3C=CC(C)(C)O4)C2)cc1C=CC(=O)c1ccc[nH]1,,,,1,,
8096,COc1cc(OC)c(C2COc3c(ccc4c3C=CC(C)(C)O4)C2)cc1C=CC(=O)c1ccccc1OC,,,,1,,
8097,COc1ccc(C(=O)C=Cc2cc(C3COc4c(cc(C=CC(=O)c5ccc(OC)cc5OC)c5c4C=CC(C)(C)O5)C3)c(OC)cc2OC)c(OC)c1,,,,1,,
8098,COc1cc(OC)c(C2COc3c(ccc4c3C=CC(C)(C)O4)C2)cc1C=CC(=O)c1ccc(OC)c(OC)c1,,,,1,,
8099,COc1cccc(C(=O)C=Cc2cc(C3COc4c(cc(C=CC(=O)c5cccc(OC)c5)c5c4C=CC(C)(C)O5)C3)c(OC)cc2OC)c1,,,,1,,
8100,CC1(C)Oc2cc3oc(-c4cc(O)cc(O)c4)cc3cc2CC1O,,,,1,,
8101,O=C1CSC(=NN=C2CCCC2)N1Cc1ccccc1F,,,,1,,
8102,CC(C)=NN=C1SCC(=O)N1Cc1ccccc1F,,,,1,,
8103,CC(=NN=C1SCC(=O)N1Cc1ccccc1[N+](=O)[O-])c1cccs1,,,,1,,
8104,CC(=NN=C1SCC(=O)N1Cc1ccccc1F)c1ccccn1,,,,1,,
8105,CC(C)=NN=C1SCC(=O)N1Cc1ccc(Cl)cc1,,,,1,,
8106,CC(C)=NN=C1SCC(=O)N1Cc1cccc([N+](=O)[O-])c1,,,,1,,
8107,CC(=NN=C1SCC(=O)N1Cc1ccc(Cl)cc1)c1cccs1,,,,1,,
8108,CC(=NN=C1SCC(=O)N1Cc1cccc(Cl)c1)c1ccccn1,,,,1,,
8109,CC(=NN=C1SCC(=O)N1Cc1ccc(Cl)cc1)c1ccccn1,,,,1,,
8110,CC(=NN=C1SCC(=O)N1Cc1ccccc1F)c1cccs1,,,,1,,
8111,CC(=NN=C1SCC(=O)N1Cc1ccc(F)cc1)c1cccs1,,,,1,,
8112,CC(=NN=C1SCC(=O)N1Cc1cccc(F)c1)c1ccccn1,,,,1,,
8113,CC(=NN=C1SCC(=O)N1Cc1ccccc1Cl)c1cccs1,,,,1,,
8114,CC(=NN=C1SCC(=O)N1Cc1cccc(Cl)c1)c1cccs1,,,,1,,
8115,Nc1ccc(CN2C(=O)CSC2=NN=C2CCCC2)cc1,,,,1,,
8116,CC(C)=NN=C1SCC(=O)N1Cc1ccccc1Cl,,,,1,,
8117,CC(C)=NN=C1SCC(=O)N1Cc1cccc(F)c1,,,,1,,
8118,O=C1CSC(=NN=C2CCCC2)N1Cc1cccc(F)c1,,,,1,,
8119,O=C1CSC(=NN=C2CCCC2)N1Cc1ccc(Cl)cc1,,,,1,,
8120,CC(C)=NN=C1SCC(=O)N1Cc1ccc(N)cc1,,,,1,,
8121,CC(C)=NN=C1SCC(=O)N1Cc1ccc(F)cc1,,,,1,,
8122,CC(=NN=C1SCC(=O)N1Cc1cccc(F)c1)c1cccs1,,,,1,,
8123,O=C1CSC(=NN=C2CCCC2)N1Cc1cccc([N+](=O)[O-])c1,,,,1,,
8124,CC(=NN=C1SCC(=O)N1Cc1ccc(F)cc1)c1ccccn1,,,,1,,
8125,CC(=NN=C1SCC(=O)N1Cc1cccc([N+](=O)[O-])c1)c1ccccn1,,,,1,,
8126,CC(=NN=C1SCC(=O)N1Cc1ccc(N)cc1)c1cccs1,,,,1,,
8127,O=C1CSC(=NN=C2CCCC2)N1Cc1ccc(F)cc1,,,,1,,
8128,CC(C)=NN=C1SCC(=O)N1Cc1cccc(Cl)c1,,,,1,,
8129,O=C1CSC(=NN=C2CCCC2)N1Cc1ccccc1Cl,,,,1,,
8130,O=C1CSC(=NN=C2CCCC2)N1Cc1cccc(Cl)c1,,,,1,,
8131,CC(=NN=C1SCC(=O)N1Cc1ccc(N)cc1)c1ccccn1,,,,1,,
8132,CC(=NN=C1SCC(=O)N1Cc1cccc([N+](=O)[O-])c1)c1cccs1,,,,1,,
8133,CC(=NN=C1SCC(=O)N1Cc1ccccc1[N+](=O)[O-])c1ccccn1,,,,1,,
8134,CC(=NN=C1SCC(=O)N1Cc1ccccc1Cl)c1ccccn1,,,,1,,
8135,O=C1CSC(=NN=C2CCCC2)N1Cc1ccccc1[N+](=O)[O-],,,,1,,
8136,CC(C)=NN=C1SCC(=O)N1Cc1ccccc1[N+](=O)[O-],,,,1,,
8137,O=c1c(F)cn(Cc2nc3ccccc3n2Cc2ccc(F)cc2)c(=O)n1Cc1ccc(F)cc1,,,,1,,
8138,CCCCCCCCCCCCn1c(=O)c(F)cn(Cc2nc3ccccc3n2CCCCCCCCCCCC)c1=O,,,,1,,
8139,CCCCCCCCn1c(=O)c(F)cn(Cc2nc3ccccc3n2CCCCCCCC)c1=O,,,,1,,
8140,O=c1c(F)cn(Cc2nc3ccccc3n2Cc2ccccc2Cl)c(=O)n1Cc1ccccc1Cl,,,,1,,
8141,CCCCCCCCCCCCn1c(Cn2cc(F)c(=O)[nH]c2=O)nc2ccccc21,,,,1,,
8142,CCCCCCCCn1c(Cn2cc(F)c(=O)[nH]c2=O)nc2ccccc21,,,,1,,
8143,Cc1ccc(Cn2c(=O)c(F)cn(Cc3nc4ccccc4n3Cc3ccc(C)cc3)c2=O)cc1,,,,1,,
8144,O=c1c(F)cn(Cc2nc3ccccc3n2Cc2ccccc2)c(=O)n1Cc1ccccc1,,,,1,,
8145,O=c1c(F)cn(Cc2nc3ccccc3n2Cc2ccc(Cl)cc2)c(=O)n1Cc1ccc(Cl)cc1,,,,1,,
8146,COc1cc(C2Oc3c(OC)cc4c(=O)c5ccccc5oc4c3OC2CO)ccc1O,,,,1,,
8147,COc1cc(OC)c2c(=O)c3cccc(O)c3oc2c1,,,,1,,
8148,COc1cc2c(=O)c3ccccc3oc2c(O)c1OC,,,,1,,
8149,Cc1cc(C)c2[nH]c3cc(Br)c(Br)cc3c2c1,,,,1,,
8150,Brc1ccc(C2=CSC3=NC4=C(CSc5ccccc54)C(c4ccccc4)N23)cc1,,,,1,,
8151,COC(=O)Nc1cc(Br)c(Br)cc1C(=O)OC,,,,1,,
8152,Clc1ccc(C2=CSC3=NC4=C(CSc5ccccc54)C(c4ccccc4)N23)cc1,,,,1,,
8153,O=c1oc2ccccc2cc1C1=CSC2=NC3=C(CSc4ccccc43)C(c3cccc([N+](=O)[O-])c3)N12,,,,1,,
8154,O=c1oc2ccccc2cc1C1=CSC2=NC3=C(CSc4ccccc43)C(c3ccc(Cl)cc3)N12,,,,1,,
8155,CCCCCC[P+](CCCC)(CCCC)CCCC.[Br-],,,,1,,
8156,O=[N+]([O-])c1cccc(C2C3=C(N=C4SC=C(c5ccc(Cl)cc5)N42)c2ccccc2SC3)c1,,,,1,,
8157,Cc1ccc(C2C3=C(N=C4SC=C(c5ccc(Br)cc5)N42)c2ccccc2SC3)cc1,,,,1,,
8158,c1ccc(N(c2ccccc2)c2ccccc2)cc1,,,,1,,
8159,CCCC[P+](CCCC)(CCCC)CCCCCCOC.[Br-],,,,1,,
8160,CCCCCC[P+](CCCC)(CCCC)CCCC.[I-],,,,1,,
8161,CCCCCC[P+](CCCC)(CCCC)CCCC.[Cl-],,,,1,,
8162,CC(C)c1ccc(N=Cc2cccc(B3OCC4OC5OC(C)(C)OC5C4O3)c2)cc1,,,,1,,
8163,COc1ccc(N=Cc2ccc(B3OCC4OC5OC(C)(C)OC5C4O3)cc2)cc1,,,,1,,
8164,CCn1cc(-c2csc(N)n2)c(=O)c2cc(F)c(N3CCCCC3)cc21,,,,1,,
8165,OB(O)c1ccc(C=Nc2ccc(F)cc2)cc1,,,,1,,
8166,O=[N+]([O-])c1ccc(O)c(C=Nc2cccc(B(O)O)c2)c1,,,,1,,
8167,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(c4nnc(S(=O)(=O)Cc5cccc([N+](=O)[O-])c5)s4)CC3)cc21,,,,1,,
8168,Cc1ccccc1B1OCC2OC3OC(C)(C)OC3C2O1,,,,1,,
8169,CC1(C)OC2OC3COB(c4cccc(N=Cc5ccccc5O)c4)OC3C2O1,,,,1,,
8170,CC1(C)OC2OC3COB(c4ccc(C=Nc5ccccc5)cc4)OC3C2O1,,,,1,,
8171,Cc1ccc(N=Cc2cccc(B(O)O)c2)cc1,,,,1,,
8172,CC1(C)OC2OC3COB(c4cccc(N)c4)OC3C2O1,,,,1,,
8173,CC1(C)OC2OC3COB(c4ccccc4F)OC3C2O1,,,,1,,
8174,CC1(C)OC2OC3COB(c4cccc(N=Cc5ccc6ccccc6c5O)c4)OC3C2O1,,,,1,,
8175,COc1ccc(C=Nc2cccc(B3OCC4OC5OC(C)(C)OC5C4O3)c2)c(O)c1,,,,1,,
8176,CC1(C)OC2OC3COB(c4cccc(C=O)c4)OC3C2O1,,,,1,,
8177,CC1(C)OC2OC3COB(c4cccc(C=Nc5ccccc5)c4)OC3C2O1,,,,1,,
8178,Cc1ccc(N=Cc2ccc(B3OCC4OC5OC(C)(C)OC5C4O3)cc2)cc1,,,,1,,
8179,Cc1ccc(N=Cc2cccc(B3OCC4OC5OC(C)(C)OC5C4O3)c2)cc1,,,,1,,
8180,CC1(C)OC2OC3COB(c4ccc(C=Nc5ccc(Cl)cc5)cc4)OC3C2O1,,,,1,,
8181,CCCCCCCCCC(O)C(CO)n1cc(-c2ccc3cc(OC)ccc3c2)nn1,,,,1,,
8182,COc1ccc(Cn2c(=O)ccn(C3OC(C(O)C(NCCCNC(=O)C(NC(=O)OCc4ccccc4)C(C)O)C(=O)OC(C)(C)C)C(O[Si](C)(C)C(C)(C)C)C3O[Si](C)(C)C(C)(C)C)c2=O)cc1,,,,1,,
8183,CC(C)(C)c1cc(Nc2ccccc2)c(O)c(C(C)(C)C)c1,,,,1,1,
8184,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2,,,,2,,
8185,COc1ccc(-c2csc(N3N=C(c4cccs4)CC3c3cccnc3)n2)cc1,,,,1,,
8186,C=CCNC(=S)N1CC(C)CC(C)(O)C(OC2OC(C)CC(N(C)C)C2O)C(C)C(O)C(C)C(=O)OC(CC)C(C)(O)C(O)C1C,,,,1,,
8187,Clc1ccc(-c2csc(N3N=C(c4cccs4)CC3c3cccnc3)n2)cc1,,,,1,,
8188,CC(COS(=O)(=O)O)C1CCC2C3C(O)CC4CC(NCCCNCCCCN)CCC4(C)C3CCC12C,,,,1,,
8189,Clc1ccc(-c2csc(N3N=C(c4cccs4)CC3c3ccncc3)n2)cc1,,,,1,,
8190,CCC1OC(=O)C(C)C2(O)OC(C)(CC(C)CN(C(=O)NC(C)C)C(C)C(O)C1(C)O)C(OC1OC(C)CC(N(C)C)C1O)C2C,,,,1,,
8191,CCC1OC(=O)C(C)C2(O)OC(C)(CC(C)CN(C(=O)Nc3ccc(Cl)cc3Cl)C(C)C(O)C1(C)O)C(OC1OC(C)CC(N(C)C)C1O)C2C,,,,1,,
8192,CC(=O)NCC1CN(c2ccc(C=CC(=O)c3cccc(F)c3)cc2)C(=O)O1,,,,1,,
8193,C=CCn1c(-c2cc(-c3ccc(F)cc3F)ccc2O)n[nH]c1=S,,,,1,,
8194,CCC(C)C(=O)C(C)c1oc(=O)c(C)c(O)c1C,,,,1,,
8195,c1ccc(-c2[nH]c3ccccc3c2Cc2c(-c3ccccc3)[nH]c3ccccc23)cc1,,,,1,,
8196,CC(C)CCc1sc(NC(=O)c2cc(NC(=O)c3cc4ccccc4cn3)cn2C)nc1C(=O)NCCCN(C)C,,,,1,,
8197,Cc1[nH]c2ccccc2c1Cc1c(C)[nH]c2ccccc12,,,,1,,
8198,NCCCC(N)C(=O)NC(CCCN)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(N)=O,,,,1,,
8199,Cc1ccc(CC(=O)Nc2ccc(N)cc2O)cc1,,,,1,,
8200,CC(C)CCc1sc(NC(=O)c2cc(NC(=O)c3cc(C=Cc4ccc([N+](=O)[O-])cc4)cn3C)cn2C)nc1C(=O)NCCCN(C)C,,,,1,,
